url_length,special_chars_count,digits_count,subdomains_count,hyphens_count,has_ip_address,at_symbol_count,double_slash_count,suspicious_words_count,suspicious_tld,is_shortened,parameters_count,shannon_entropy,relative_entropy
25,7,0,1,0,0,0,1,0,0,0,0,3.7492750707107136,0.8073624413620338
37,7,0,1,1,0,0,1,0,0,0,0,3.9492049741940662,0.7580843318898334
39,10,1,3,0,0,0,1,0,0,0,0,4.092342603144791,0.7742726917811983
75,13,2,3,1,0,0,1,0,0,0,0,4.452040277613462,0.7147487346848801
49,10,2,2,0,0,0,1,1,0,0,0,4.051375988316682,0.7215646223576343
22,6,0,2,0,0,0,1,0,0,0,0,3.663532754804255,0.8215245950836552
46,7,0,2,0,0,0,1,0,0,0,0,4.245431792590248,0.7686039961830795
107,13,18,1,0,0,0,1,0,0,0,0,4.666668394341469,0.6922333675674818
32,6,0,2,0,0,0,1,0,0,0,0,4.202819531114783,0.8405639062229566
49,9,0,2,2,0,0,1,0,0,0,0,4.099104486839894,0.7300652394595557
128,19,21,4,1,0,0,1,2,0,0,1,4.862092266858359,0.6945846095511942
43,8,1,2,0,0,0,1,0,0,0,0,4.100228707989217,0.75562636423816
47,9,0,2,0,0,0,1,0,0,0,0,3.967283342440876,0.7142352833626288
71,15,2,2,0,0,0,1,0,0,0,1,4.549424458338743,0.7397742329777564
52,9,10,2,1,0,0,1,0,0,0,0,4.426616045880948,0.7765394013015655
121,23,0,2,17,0,0,1,0,0,0,0,4.261607964989682,0.615940483117335
21,6,0,1,0,0,0,1,0,0,0,0,3.535174565635903,0.8048540725454688
59,10,0,2,3,0,0,1,0,0,0,0,4.268094219426564,0.7255402348251563
31,7,2,2,0,0,0,1,0,0,0,0,3.845663149851382,0.7762435940999425
21,6,0,3,0,0,0,1,0,0,0,0,3.463280517810811,0.7884859367972994
64,13,0,1,1,0,0,1,0,0,0,0,4.219449265965603,0.7032415443276006
37,6,0,2,0,0,0,1,0,0,0,0,4.080414513985239,0.7832711472007966
28,6,0,2,0,0,0,1,0,0,0,0,3.985228136034252,0.8289856273662706
172,21,43,1,1,0,0,1,1,0,0,1,5.445221642029347,0.7332382862571105
50,11,4,2,5,0,0,1,0,0,0,0,4.271272380112911,0.7568003571479023
68,11,2,4,0,0,0,1,1,0,0,0,4.284472268689637,0.7038190425832027
25,5,0,2,0,0,0,1,0,0,0,0,3.8136606896881857,0.8212271297473551
29,7,0,3,0,0,0,1,0,0,0,0,3.857306856898128,0.794014398320394
40,7,4,2,0,0,0,1,0,0,0,0,4.246439344671016,0.7979137013802309
37,7,6,2,0,0,0,1,0,0,0,0,4.334736393288402,0.8320904496214948
54,9,2,4,0,0,0,1,0,0,0,0,4.357036697434505,0.7571019756331533
20,4,0,1,0,0,0,1,0,0,0,0,3.684183719779189,0.8524398460347836
44,7,0,1,1,0,0,1,0,0,0,0,4.180689288944333,0.7657737253585851
75,13,0,2,5,0,0,1,0,0,0,0,4.233288651525907,0.6796294549374485
36,6,0,2,0,0,0,1,0,0,0,0,3.967585764910527,0.7674358455497217
126,19,14,4,1,0,0,1,2,0,0,1,4.741945083483012,0.6796266074278952
38,6,0,2,0,0,0,1,0,0,0,0,4.188331131693838,0.7980924128552871
118,16,0,3,5,0,0,1,0,0,0,0,4.3190248899177455,0.6275241733360275
25,6,2,2,0,0,0,1,0,0,0,0,3.863465189601647,0.8319519450470032
115,11,25,2,1,0,0,1,1,0,0,1,5.425851955586276,0.7926170245237225
72,14,5,4,3,0,0,1,0,0,0,0,4.31798993250543,0.6998448006249728
51,7,7,1,0,0,0,1,0,0,0,0,4.459203714894491,0.7861194191309815
32,5,0,2,0,0,0,1,0,0,0,0,4.038909765557392,0.8077819531114784
49,8,10,4,0,0,0,1,0,0,0,0,4.216152190789069,0.7509118561501498
132,12,5,2,0,0,0,1,0,0,0,1,5.3998891007450815,0.7665512475949968
34,9,1,2,0,0,0,1,1,0,0,0,4.068957238806496,0.7998008763453638
74,13,0,2,4,0,0,1,0,0,0,0,4.09174884562402,0.6589547589282152
77,11,14,1,0,0,0,1,0,0,0,1,4.804740730497955,0.7666992802925716
36,6,0,2,0,0,0,1,0,0,0,0,3.8944764747508223,0.7532945784831185
120,18,15,4,0,0,0,1,2,0,0,1,4.679121847207228,0.6774570673208966
67,13,7,1,5,0,0,1,0,0,0,0,4.295265266366815,0.7080781590095078
79,15,10,2,1,0,0,1,1,0,0,0,4.797531147421521,0.7610561564675054
119,20,0,2,2,0,0,1,0,0,0,0,4.550545142338716,0.6599949844295072
68,12,0,1,1,0,0,1,0,0,0,0,4.206383385393943,0.6909912216449718
81,10,17,2,0,0,0,1,0,0,0,0,4.462945300423534,0.7039512446497788
50,9,0,2,0,0,0,1,0,0,0,0,3.9766912610489,0.7046053491323332
35,7,3,2,1,0,0,1,0,0,0,0,4.264578373902383,0.8314180285654024
123,22,20,2,12,0,0,1,0,0,0,0,4.615296409886076,0.6647874349180857
60,10,0,2,0,0,0,1,0,0,0,0,4.320915337340661,0.7315042097703736
43,7,0,2,0,0,0,1,0,0,0,0,3.8558976050432494,0.7105988703743114
57,10,0,2,3,0,0,1,0,0,0,0,4.37685986574911,0.7503758608717515
31,6,0,2,0,0,0,1,0,0,0,0,3.7567958110719153,0.7583058029403251
197,15,72,1,1,0,0,1,1,0,0,1,4.716078024632481,0.6187412702435344
77,7,15,1,0,0,0,1,0,0,0,0,4.579691373903548,0.7307878358651932
40,6,0,1,0,0,0,1,0,0,0,0,4.027567157116929,0.7567872179607439
39,7,0,2,0,0,0,1,0,0,0,0,4.057855988582063,0.7677478119074104
41,9,7,2,1,0,0,1,0,0,0,0,4.473048041045147,0.8349052024487088
32,6,0,2,0,0,0,1,0,0,0,0,4.226409765557392,0.8452819531114784
216,17,72,1,0,0,0,1,1,0,0,1,4.664456724836767,0.6014860594090463
24,6,4,2,0,0,0,1,0,0,0,0,4.053508854797678,0.8840876788327304
34,10,0,2,0,0,0,1,0,0,0,0,4.160704752887782,0.8178349174664854
48,7,0,2,0,0,0,1,0,0,0,0,4.1373803454010725,0.7408071844469564
56,10,0,3,0,0,0,1,0,0,0,0,4.276129815595918,0.7363300285564159
62,10,0,1,1,0,0,1,0,0,0,0,4.37464535245305,0.7347163453145882
39,6,0,2,0,0,0,1,0,0,0,0,4.060416641661804,0.7682322883906952
32,5,1,2,0,0,0,1,0,0,0,0,3.952819531114783,0.7905639062229566
27,6,0,2,0,0,0,1,0,0,0,0,3.782122224145305,0.79541781428571
64,11,0,4,1,0,0,1,0,0,0,0,4.385027399432949,0.7308378999054915
74,21,5,2,14,0,0,1,0,0,0,0,4.157449225726372,0.6695354616461103
51,7,0,2,0,0,0,1,0,0,0,0,4.217899666140435,0.7435795822522843
28,7,0,2,1,0,0,1,0,0,0,0,3.824862957617357,0.7956273292965585
30,5,0,2,0,0,0,1,0,0,0,0,4.173557262275185,0.8505502988002954
20,5,0,2,0,0,0,1,0,0,0,0,3.584183719779189,0.8293020247188077
37,6,0,2,0,0,0,1,0,0,0,0,3.969607339117404,0.762000743745624
49,8,4,1,0,0,0,1,0,0,0,0,4.280340905640633,0.762344096930827
70,11,6,2,1,0,0,1,0,0,0,0,4.421213196192992,0.7213263254397198
34,8,1,2,0,0,0,1,0,0,0,0,3.768965152329444,0.7408339421705045
70,10,2,2,0,0,0,1,0,0,0,0,4.973656545665237,0.8114581317121604
55,12,1,2,4,0,0,1,0,0,0,0,4.177017332478705,0.7224973949825633
49,9,0,2,0,0,0,1,0,0,0,0,4.244925854752683,0.756036549101785
63,13,0,2,1,0,0,1,0,0,0,0,4.562021836853406,0.7632270690414938
129,12,57,1,4,0,0,1,0,0,0,0,4.770614315132155,0.6804250014064281
36,6,0,2,0,0,0,1,0,0,0,0,4.0860486123130375,0.7903496880850509
64,10,0,2,1,0,0,1,0,0,0,0,4.190120407472074,0.6983534012453457
77,12,3,2,4,0,0,1,0,0,0,0,4.129661788586731,0.6589759778428336
53,9,0,2,0,0,0,1,0,0,0,0,4.359442624129599,0.7610864464181953
47,10,0,2,3,0,0,1,0,0,0,0,4.13694650097358,0.7447799668780362
105,15,5,3,1,0,0,1,1,0,0,0,4.631165489583173,0.6897521810005199
51,8,0,2,1,0,0,1,0,0,0,0,4.230290537625717,0.745763986759753
70,12,0,2,0,0,0,1,0,0,0,0,4.416234402684466,0.7205140292062514
86,15,12,1,1,0,0,1,0,0,0,1,4.793964796039945,0.745995532246349
52,8,2,2,0,0,0,1,1,0,0,0,4.378727103656466,0.7681384805669632
31,5,1,2,0,0,0,1,0,0,0,0,3.91017927888364,0.7892661158149167
66,11,0,2,2,0,0,1,0,0,0,0,4.4291917112656085,0.7327767885089067
106,14,19,2,2,0,0,1,0,0,0,0,4.788392131558313,0.7117194925083568
71,13,11,3,0,0,0,1,0,0,0,0,4.089230396004719,0.6649428531841934
51,9,0,2,1,0,0,1,0,0,0,0,4.194306165790041,0.7394202502332587
41,8,0,2,1,0,0,1,0,0,0,0,4.338663284842051,0.8098219636696433
44,7,0,2,0,0,0,1,0,0,0,0,3.947401504705915,0.7230425766723326
86,14,7,2,0,0,0,1,0,0,0,0,4.621691681205154,0.7191878731456656
25,5,0,2,0,0,0,1,0,0,0,0,3.9238561897747246,0.8449564390935785
38,5,0,2,0,0,0,1,0,0,0,0,3.823217895353648,0.7285195699749535
39,8,0,2,1,0,0,1,0,0,0,0,3.7014422826874447,0.7003142106154085
55,10,0,2,4,0,0,1,0,0,0,0,4.224109886402031,0.7306429794569491
36,8,7,2,0,0,0,1,0,0,0,0,3.98578082135646,0.7709552498816717
18,5,1,2,0,0,0,1,0,0,0,0,3.5032583347756456,0.8401250222879124
71,11,4,2,0,0,0,1,0,0,0,0,4.362509753454244,0.7093803482777374
60,11,0,3,1,0,0,1,0,0,0,0,4.446078254079443,0.7526935165152513
78,15,8,2,4,0,0,1,0,0,0,0,4.658557949765055,0.7411710161976434
19,5,0,1,1,0,0,1,0,0,0,0,3.6818808028034025,0.8667475589334347
156,22,27,4,3,0,0,1,0,0,0,1,5.16625784598804,0.7091245878796307
86,12,24,3,1,0,0,1,0,0,0,1,5.102851527630876,0.7940618263349825
45,6,0,1,0,0,0,1,0,0,0,0,3.963610875592631,0.7217255826164758
20,6,1,2,0,0,0,1,0,0,0,0,3.546439344671016,0.8205687986494469
26,6,0,2,0,0,0,1,0,0,0,0,3.95006375643621,0.8403604754659769
29,6,1,2,0,0,0,1,0,0,0,0,4.142295219190901,0.852678349986448
61,10,0,1,4,0,0,1,0,0,0,0,4.162043642285333,0.7017750754066675
30,6,0,2,0,0,0,1,0,0,0,0,4.0062389286533895,0.8164516511207366
108,16,0,2,1,0,0,1,0,0,0,0,4.605718753120667,0.6818350048976446
20,6,0,2,0,0,0,1,0,0,0,0,3.546439344671016,0.8205687986494469
75,11,0,2,3,0,0,1,0,0,0,0,4.204946024604936,0.6750792138196237
77,12,0,2,4,0,0,1,0,0,0,0,4.330841704580124,0.6910785418422585
28,6,0,2,0,0,0,1,0,0,0,0,3.797902689682947,0.7900192000089314
43,9,0,1,2,0,0,1,0,0,0,0,4.164896592899133,0.7675439332904032
58,10,8,2,2,0,0,1,0,0,0,0,4.894630943732275,0.8355491333624039
279,28,65,2,8,0,0,1,0,0,0,1,5.815089804525708,0.7157807695533305
77,7,22,1,0,0,0,1,0,0,0,0,4.739516133467922,0.756291299007988
47,8,0,1,1,0,0,1,1,0,0,0,4.317589585987901,0.7773013811245221
66,8,6,2,0,0,0,1,0,0,0,1,5.203336922323197,0.8608533493304825
78,10,9,4,2,0,0,1,0,0,0,0,4.823693648755263,0.767443909043648
63,11,0,4,0,0,0,1,0,0,0,0,4.280552098268471,0.7161371314465812
21,5,5,2,0,0,0,1,0,0,0,0,3.916126946588284,0.8915855958585936
342,45,103,2,8,0,0,1,1,0,0,1,5.249746438712389,0.6236443831047032
29,6,0,2,0,0,0,1,0,0,0,0,3.9523029776623857,0.8135690488757453
31,7,0,2,1,0,0,1,0,0,0,0,4.082597923010944,0.8240686616417371
36,8,0,2,0,0,0,1,0,0,0,0,4.173416585305445,0.807248960892303
131,18,28,2,1,0,0,1,0,0,0,1,5.089710929466775,0.7236463565968099
47,8,2,1,0,0,0,1,0,0,0,0,4.884168106904724,0.8793032639003644
61,11,6,1,1,0,0,1,1,0,0,0,4.356325861869316,0.734533602470997
51,9,0,1,1,0,0,1,0,0,0,0,4.0502869899479546,0.7140309031445526
37,7,1,1,0,0,0,1,0,0,0,1,4.790270257403898,0.9195341470967476
52,10,2,1,0,0,0,1,0,0,0,0,4.187535209236148,0.7345986303319245
59,10,0,2,3,0,0,1,0,0,0,0,4.067497559026234,0.6914404843019469
42,8,0,4,0,0,0,1,0,0,0,0,4.0260298517012805,0.7466233042391249
25,6,0,2,0,0,0,1,0,0,0,0,4.023465189601647,0.8664060696928746
39,7,0,2,1,0,0,1,1,0,0,0,4.23105823222728,0.8005177386742139
84,12,4,2,5,0,0,1,0,0,0,0,4.418430965959423,0.6912095682568148
38,6,0,2,0,0,0,1,0,0,0,0,4.063202513215852,0.7742489778692959
27,6,0,2,0,0,0,1,0,0,0,0,3.856196298219379,0.8109963267195731
23,6,0,2,0,0,0,1,0,0,0,0,3.762267390651494,0.831704622861161
33,6,0,2,0,0,0,1,0,0,0,0,3.861983513035609,0.7655990831911398
69,14,0,2,0,0,0,1,0,0,0,1,4.291131842049797,0.7024825508045975
49,13,0,2,1,0,1,1,0,0,0,1,4.10621704899493,0.7313320123387438
29,7,0,2,1,0,0,1,0,0,0,0,3.857306856898128,0.794014398320394
110,12,21,2,0,0,0,1,0,0,0,1,4.985930514218215,0.7352405306378803
27,6,0,2,0,0,0,1,0,0,0,0,3.930270372293453,0.8265748391534363
36,6,0,2,0,0,0,1,0,0,0,0,4.141604167868594,0.8010955993971216
42,9,5,2,0,0,0,1,0,0,0,0,4.32971764937184,0.8029419097402942
50,10,0,2,0,0,0,1,0,0,0,0,4.390435500513583,0.7779141340397668
148,24,32,2,1,0,0,1,1,0,0,1,5.447317742476547,0.7555798569204456
63,11,0,1,2,0,0,1,1,0,0,0,4.189260829625406,0.7008640858787888
132,10,8,2,0,0,0,1,0,0,0,1,5.426039999179604,0.7702635467638719
41,8,0,2,0,0,0,1,0,0,0,0,4.09130451776702,0.7636518533539967
27,6,0,2,0,0,0,1,0,0,0,0,3.8282375018429535,0.8051163145502624
39,9,4,2,1,0,0,1,0,0,0,1,4.458103180234289,0.8434747244636291
23,5,2,1,0,0,0,1,0,0,0,0,3.6966249991590185,0.8171934053449335
53,11,0,2,1,0,0,1,0,0,0,0,4.101867445744633,0.7161180882805108
60,10,5,2,1,0,0,1,0,0,0,0,4.44274940507578,0.7521299629924998
243,145,26,1,2,0,0,1,0,0,0,0,4.330812668000051,0.5464877138770836
58,12,1,3,0,0,0,1,0,0,0,0,4.234895383275544,0.7229274705394155
203,36,0,2,0,0,0,1,0,0,0,0,3.895109220039529,0.5081459263001054
84,13,2,2,0,0,0,1,0,0,0,1,4.74496270319608,0.742291471053612
33,6,0,2,0,0,0,1,0,0,0,0,3.861983513035609,0.7655990831911398
26,6,0,2,0,0,0,1,0,0,0,0,3.8441065448145375,0.8178184968479476
60,10,2,1,4,0,0,1,0,0,0,0,4.31274492074611,0.7301210088354138
59,10,4,2,1,0,0,1,0,0,0,0,4.270615992399056,0.7259689150886588
28,6,0,2,0,0,0,1,0,0,0,0,4.039148671903071,0.8402018859415249
36,7,5,1,0,0,0,1,0,0,0,0,4.249941238143319,0.8220508492787932
38,5,0,2,0,0,0,1,0,0,0,0,3.7904517769895287,0.7222759398409277
38,8,0,2,1,0,0,1,0,0,0,0,4.240962710641206,0.8081214345619593
34,6,0,2,0,0,0,1,0,0,0,0,4.02085512047121,0.7903458454515236
49,11,0,2,0,0,0,1,0,0,0,1,4.154528721224705,0.7399364947734702
83,11,0,2,1,0,0,1,0,0,0,0,4.218994739774021,0.6617990030035983
40,7,1,2,0,0,0,1,0,0,0,0,4.189822782008756,0.7872753459472347
52,9,6,3,0,0,0,1,0,0,0,0,4.532573257502619,0.7951269518872638
80,20,7,2,2,0,0,1,0,0,0,1,4.881198332810095,0.7721059555798481
30,6,0,2,0,0,0,1,0,0,0,0,4.072905595320056,0.8300379875934369
74,12,0,1,1,0,0,1,1,0,0,0,4.045196907271908,0.6514578126414794
25,5,0,1,0,0,0,1,0,0,0,0,3.8332696895151086,0.8254496980237156
23,6,0,3,0,0,0,1,0,0,0,0,3.729446194905256,0.8244490141030472
15,5,0,1,0,0,0,1,0,0,0,0,3.323231428797621,0.85060775250094
48,7,0,2,1,0,0,1,0,0,0,0,4.26654140665565,0.7639337607199215
77,14,3,1,2,0,0,1,2,0,0,0,4.262633619203971,0.6801944810986498
71,9,20,2,1,0,0,1,0,0,0,0,4.673775464300863,0.7599947401865366
47,8,4,2,0,0,0,1,0,0,0,0,4.272361989837416,0.7691589969880571
358,20,51,2,0,0,0,2,0,0,0,1,5.899916842286558,0.6954319845201874
75,13,12,2,0,0,0,1,0,0,0,1,4.525290445257775,0.7265086158572249
102,12,20,1,1,0,0,1,0,0,0,0,4.655947250268048,0.6977893362074487
89,18,6,2,4,0,0,1,0,0,0,0,4.419444319834999,0.6824623599701616
31,8,0,2,2,0,0,1,0,0,0,0,3.953565664946428,0.7980236182117887
31,7,0,2,1,0,0,1,0,0,0,0,3.977916874693636,0.8029388876564318
42,7,0,2,0,0,0,1,0,0,0,0,4.082943173738499,0.7571778242302515
21,6,0,2,0,0,0,1,0,0,0,0,3.52257158913636,0.8019847497514959
33,7,0,2,0,0,0,1,0,0,0,0,3.8212266049160206,0.7575194393022575
51,11,15,2,0,0,0,1,0,0,0,0,4.495188086730167,0.7924631556574757
33,7,0,2,0,0,0,1,0,0,0,0,3.725916088924304,0.738625095653344
53,10,0,2,3,0,0,1,0,0,0,1,4.493469096728849,0.7844852477218127
41,7,1,2,0,0,0,1,0,0,0,0,4.277926089825635,0.7984852197679394
81,8,22,2,0,0,0,1,0,0,0,0,4.77031069489563,0.752432737797447
25,7,0,3,0,0,0,1,0,0,0,0,3.6430741894285696,0.7844933263545564
46,11,1,2,3,0,0,1,0,0,0,0,4.099997967896925,0.7422742789009473
33,6,2,2,0,0,0,1,0,0,0,0,4.248495255525411,0.842221118136133
22,6,0,2,0,0,0,1,0,0,0,0,3.663532754804255,0.8215245950836552
153,29,70,2,0,0,0,1,0,0,0,1,4.910773501893626,0.6766585455176142
33,6,0,2,0,0,0,1,0,0,0,0,4.12728313431329,0.8181920438124287
243,23,85,4,5,0,0,1,2,0,0,1,4.786508762635633,0.6039901588154644
24,5,0,1,0,0,0,1,0,0,0,0,3.7720552088742,0.8227014306618438
46,8,0,2,2,0,0,1,0,0,0,0,4.273911011375186,0.7737599479061716
96,16,45,2,8,0,0,1,1,0,0,0,4.673940501696144,0.7097899951874099
35,7,2,2,0,0,0,1,0,0,0,0,4.171860873964197,0.8133419154650163
31,6,0,1,0,0,0,1,0,0,0,0,3.913400745661378,0.7899163659414576
41,8,0,2,0,0,0,1,0,0,0,0,4.141105590449127,0.7729473436523979
28,8,0,2,0,0,0,1,0,0,0,0,3.896291529045928,0.8104855148448806
36,7,0,2,0,0,0,1,0,0,0,0,3.8910611120726526,0.7526339571632314
23,5,0,1,0,0,0,1,0,0,0,0,3.4144413036949723,0.7548125430498555
24,6,0,2,0,0,0,1,0,0,0,0,3.6053885422075336,0.7863507153309219
128,19,21,4,1,0,0,1,2,0,0,1,4.766645546560783,0.6809493637943975
24,6,0,2,0,0,0,1,0,0,0,0,3.823934896284056,0.8340166131528011
29,6,0,2,0,0,0,1,1,0,0,0,4.047299098426644,0.8331236994310968
97,13,25,2,2,0,0,1,0,0,0,0,4.884677827290786,0.7401124748296017
25,6,0,2,0,0,0,1,0,0,0,0,3.7034651896016473,0.7974978204011318
77,12,0,1,6,0,0,1,0,0,0,0,4.164860484165152,0.6645926835260174
25,7,0,3,0,0,0,1,0,0,0,0,3.6430741894285696,0.7844933263545564
29,6,0,2,0,0,0,1,0,0,0,0,4.047299098426643,0.8331236994310965
47,8,0,2,0,0,0,1,0,0,0,0,4.307159266931027,0.7754235969472605
31,7,0,2,0,0,0,1,0,0,0,0,3.784368487596862,0.7638713225115094
131,19,4,2,1,0,0,1,1,0,0,1,5.242899292283029,0.7454264148675508
35,8,0,2,0,0,0,1,0,0,0,0,4.136286231168867,0.806406317901418
28,6,0,2,0,0,0,1,0,0,0,0,3.9407598325400897,0.8197355711055756
52,7,0,1,0,0,0,1,0,0,0,0,4.089889603490046,0.7174691437354161
32,6,0,2,0,0,0,1,0,0,0,0,4.030639062229566,0.8061278124459132
63,11,0,2,0,0,0,1,0,0,0,1,4.592226257370053,0.7682802739947866
26,6,0,2,0,0,0,1,0,0,0,0,3.7192945256669794,0.7912652323382777
76,11,0,2,0,0,0,1,0,0,0,0,4.080781996008531,0.6531416997441095
33,5,0,2,0,0,0,1,0,0,0,0,3.945464952495108,0.7821484323268724
62,11,9,2,0,0,0,1,0,0,0,0,4.816626552112991,0.8089465481194439
68,13,7,1,0,0,0,1,0,0,0,0,4.38319349695724,0.7200361811254935
53,10,0,2,0,0,0,1,0,0,0,0,3.9986989358510376,0.6981065759503414
61,11,9,2,0,0,0,1,0,0,0,1,4.39112837099086,0.74040176137615
31,7,2,2,1,0,0,1,0,0,0,0,4.195816471537619,0.8469217222459977
100,16,9,2,5,0,0,1,0,0,0,0,4.629695161302113,0.6968385571661649
61,10,0,2,0,0,0,1,0,0,0,0,4.47779978865976,0.7550156976771153
56,8,0,1,1,0,0,1,1,0,0,0,4.272563191663422,0.7357158722011794
37,8,0,2,0,0,0,1,0,0,0,0,3.864198297769022,0.74176655909127
129,25,16,1,2,0,0,1,0,0,0,1,4.957256449948547,0.7070454671276073
25,7,0,3,0,0,0,1,0,0,0,0,3.7034651896016473,0.7974978204011318
81,8,15,2,0,0,0,1,0,0,0,0,4.747972776196166,0.7489093234123589
62,13,1,2,5,0,0,1,0,0,0,0,4.284842183187399,0.7196340126899495
88,9,0,1,0,0,0,1,0,0,0,0,4.464669619731896,0.691186141958691
33,6,0,1,0,0,0,1,0,0,0,0,3.9912157102019847,0.791218056274633
159,12,11,3,0,0,0,1,0,0,0,1,5.662462222817357,0.7743132574993027
23,6,0,2,0,0,0,1,0,0,0,0,3.762267390651494,0.831704622861161
70,12,1,2,2,0,0,1,0,0,0,0,4.346511766666806,0.7091386961004207
65,12,0,2,2,0,0,1,0,0,0,0,4.708766613255314,0.7818796127112381
23,6,0,2,0,0,0,1,0,0,0,0,3.8492239123906247,0.8509276428139875
35,7,0,2,1,0,0,1,0,0,0,0,4.071581588126284,0.7937915639818494
24,5,2,1,0,0,0,1,0,0,0,0,3.8868421881310113,0.8477369635018085
22,6,0,2,0,0,0,1,0,0,0,0,3.663532754804255,0.8215245950836552
30,7,0,2,1,0,0,1,0,0,0,0,3.964735178725505,0.8079933924497508
86,11,36,2,1,0,0,1,0,0,0,1,4.385986117816918,0.6825094024655134
43,7,0,2,0,0,0,1,0,0,0,0,3.9834949868577314,0.734113642981732
25,5,0,2,0,0,0,1,0,0,0,0,3.733660689688186,0.8040000674244194
18,5,1,1,0,0,0,1,0,0,0,0,3.641604167868593,0.8733020777613552
57,11,9,4,3,0,0,1,0,0,0,0,4.435543689748171,0.7604367095859482
85,11,22,2,1,0,0,1,2,0,0,0,4.763654801440383,0.7432304955189644
65,11,3,2,1,0,0,1,0,0,0,0,4.525441275395412,0.7514388718678598
141,21,1,1,6,0,0,1,2,0,0,0,4.253947650613246,0.595828426835809
71,11,0,2,4,0,0,1,0,0,0,0,4.2835007326875285,0.6965328247566274
132,13,5,2,0,0,0,1,0,0,0,1,5.342557309120306,0.7584126070457373
21,5,0,1,0,0,0,1,0,0,0,0,3.6537567082870015,0.8318516984538619
97,12,23,5,1,0,0,1,1,0,0,0,4.8314689668915065,0.7320504198189409
74,15,4,2,1,0,0,1,0,0,0,1,4.616029000787937,0.7433873368530216
59,13,11,2,3,0,0,1,0,0,0,0,4.428567626619115,0.7528193686848861
34,6,2,2,0,0,0,1,0,0,0,0,4.02085512047121,0.7903458454515236
183,36,15,2,1,0,0,2,0,0,0,1,4.99281076218262,0.6643174780277761
113,13,18,2,0,0,0,1,0,0,0,1,5.25351685199927,0.7702901758077729
50,10,0,2,2,0,0,1,0,0,0,0,4.661467880199449,0.8259366864529397
40,9,1,2,4,0,0,1,0,0,0,0,4.146439344671016,0.7791235189093202
28,6,0,2,0,0,0,1,0,0,0,0,4.012188403968661,0.8345937566538978
26,6,0,2,0,0,0,1,0,0,0,0,3.6612262562697895,0.778911437187352
34,6,0,1,0,0,0,1,0,0,0,0,3.90320806164768,0.7672209475417797
28,5,1,1,0,0,0,1,0,0,0,0,4.137537511266052,0.8606682007774741
129,19,4,2,11,0,0,1,0,0,0,0,4.447874852984747,0.6343931940794348
34,6,0,2,0,0,0,1,0,0,0,0,4.116299605701696,0.8091065692560494
54,7,1,2,0,0,0,1,1,0,0,0,4.438339651611601,0.7712296113421975
40,8,0,2,1,0,0,1,0,0,0,0,4.196439344671016,0.7885186101447755
28,8,0,2,2,0,0,1,0,0,0,0,3.9407598325400897,0.8197355711055756
35,7,0,3,0,0,0,1,0,0,0,0,4.171860873964197,0.8133419154650163
27,6,0,2,0,0,0,1,0,0,0,0,4.004344446367528,0.8421533515872995
32,8,0,3,1,0,0,1,0,0,0,0,3.6665301730294657,0.7333060346058932
76,9,21,1,0,0,0,1,0,0,0,0,4.651871922046904,0.7445463975114197
21,4,0,1,0,0,0,1,0,0,0,0,3.617809684374455,0.8236676305797772
92,14,0,2,7,0,0,1,0,0,0,0,4.372733449439207,0.6702984472124467
39,8,2,2,1,0,0,1,1,0,0,0,4.109138039864114,0.777450394446737
25,6,0,2,0,0,0,1,0,0,0,0,3.863465189601647,0.8319519450470032
28,7,0,2,0,0,0,1,0,0,0,0,3.726474118254376,0.7751610144606094
54,10,0,2,0,0,0,1,1,0,0,0,4.1827791134675225,0.7268220468071819
35,7,0,2,0,0,0,1,0,0,0,0,3.986425874087823,0.7771896892642441
33,7,0,2,1,0,0,1,0,0,0,0,4.066677073707229,0.8061775066505766
81,8,21,2,0,0,0,1,0,0,0,0,4.771112319170577,0.7525591799490092
117,18,12,3,1,0,0,1,0,0,0,0,4.896721781012445,0.7127309802134297
29,6,0,2,0,0,0,1,0,0,0,0,4.004364184708142,0.8242856834401812
135,25,2,2,11,0,0,1,0,0,0,0,4.175310533087206,0.5899984923766011
73,14,4,1,3,0,0,1,0,0,0,0,4.544085305627721,0.7341218256515375
127,18,16,4,1,0,0,1,2,0,0,1,4.80147883717733,0.6870361237308831
53,9,0,2,0,0,1,1,0,0,0,1,4.05804321939305,0.7084671045248496
73,11,0,1,1,0,0,1,0,0,0,0,4.071750978535753,0.6578136326488213
27,6,0,2,0,0,0,1,0,0,0,0,3.782122224145305,0.79541781428571
24,6,0,2,0,0,0,1,0,0,0,0,3.7406015629507214,0.8158412554873401
131,19,18,7,0,0,0,1,1,0,0,1,4.889522527581844,0.6951839135102542
90,16,10,3,6,0,0,1,0,0,0,0,4.637299036100957,0.7143259354902479
42,9,0,2,2,0,0,1,0,0,0,0,4.094000160564931,0.75922833163913
60,15,0,6,0,0,0,1,0,0,0,1,4.548824871352451,0.7700878825712936
28,6,0,1,0,0,0,1,0,0,0,0,4.137537511266052,0.8606682007774741
23,7,0,3,0,0,0,1,0,0,0,0,3.5555331514269954,0.7860029741973944
21,6,0,2,0,0,0,1,0,0,0,0,3.4273334938982645,0.7803018689232146
51,9,5,3,2,0,0,1,0,0,0,0,4.302340969796452,0.7584658607954706
39,8,0,2,0,0,0,1,0,0,0,0,4.1604200911461655,0.7871529769860637
